name,type,value,date
都会の一人暮らし 完整版,℃-ute,76.63,2013-10-14
Belief～春を待つ君へ～ 完整版,flumpool 五月天,73.84,2013-10-14
愛のままで-,岩佐美咲,73.32,2013-10-14
かげろう 完整版,齐藤和义,69.52,2013-10-14
女神はどこで微笑む? 完整版,AKB48,66.21,2013-10-14
きみの唄,May J.,66.16,2013-10-14
Lonely Hearts,加藤ミリヤ,63.05,2013-10-14
さよなら 完整版,西野加奈,98.16,2013-10-21
まだ涙にならない悲しみが 完整版,KinKi Kids,77.21,2013-10-21
Birthday Wedding 完整版,柏木由纪,76.92,2013-10-21
恋は匂へと散りぬるを 完整版,KinKi Kids,76.81,2013-10-21
恋するフォーチュンクッキー 完整版,AKB48,74.59,2013-10-21
革命デュアリズム 完整版,水树奈奈 T.M.Revolution,73.90,2013-10-21
愛ってもっと斬新 完整版,℃-ute,73.51,2013-10-21
もったいないとらんど,きゃりーぱみゅぱみゅ,73.00,2013-10-21
最後のドア(板野友美卒業ソング),AKB48,70.98,2013-10-21
Tiny T-shirt,AKB48,69.75,2013-10-21
タイムマシンなんていらない 完整版,前田敦子,68.97,2013-10-21
Golden Time,堀江由衣,67.06,2013-10-21
A Little Bit,w-inds.,66.23,2013-10-21
PERFORMER'S PRIDE,EXILE,66.18,2013-10-21
Ballerina 完整版,安室奈美惠,65.10,2013-10-21
Dreaming Now! 完整版,倖田来未,64.56,2013-10-21
Just One Life,SPYAIR,64.29,2013-10-21
アイナルホウエ,赤西仁,64.24,2013-10-21
さよなら 完整版,西野加奈,93.42,2013-10-28
I 狂 U 完整版,SuG,90.95,2013-10-28
バレッタ 完整版,乃木坂46,86.50,2013-10-28
Tiny T-shirt,AKB48,84.73,2013-10-28
GOUNN,ももいろクローバーZ,79.61,2013-10-28
Dreaming Now! 完整版,倖田来未,79.37,2013-10-28
SNOW DOMEの約束 完整版,Kis-My-Ft2,77.59,2013-10-28
恋するフォーチュンクッキー 完整版,AKB48,76.54,2013-10-28
ちいさな奇跡 完整版,东京女子流,76.14,2013-10-28
快速と動体視力,AKB48,76.05,2013-10-28
ANNIVERSARY 完整版,シド(SID),74.54,2013-10-28
Birthday Wedding 完整版,柏木由纪,73.98,2013-10-28
細雪リグレット,AKB48,73.96,2013-10-28
Just One Life,SPYAIR,70.55,2013-10-28
まだ涙にならない悲しみが 完整版,KinKi Kids,69.67,2013-10-28
君の銀の庭,Kalafina,69.60,2013-10-28
最後のドア(板野友美卒業ソング),AKB48,69.46,2013-10-28
恋は匂へと散りぬるを 完整版,KinKi Kids,67.01,2013-10-28
I 狂 U 完整版,SuG,95.59,2013-11-04
月の大きさ 完整版,乃木坂46,91.53,2013-11-04
サヨナラ☆ありがとう 完整版,龟梨和也 玉置浩二,88.57,2013-11-04
さよなら 完整版,西野加奈,88.42,2013-11-04
Sweet Refrain 完整版,Perfume,86.68,2013-11-04
Every Hero,kaho,80.43,2013-11-04
恋するフォーチュンクッキー 完整版,AKB48,75.47,2013-11-04
年下の男の子,SUPER☆GiRLS,75.21,2013-11-04
DIAMOND SKIN,GLAY,75.10,2013-11-04
Tiny T-shirt,AKB48,74.15,2013-11-04
カラフルワールド,佐香智久,74.00,2013-11-04
バレッタ 完整版,乃木坂46,72.62,2013-11-04
最後のドア(板野友美卒業ソング),AKB48,67.93,2013-11-04
IT WAS YOU 完整版,椎名林檎,66.74,2013-11-04
守ってあげたい,JUJU,64.29,2013-11-04
SNOW DOMEの約束 完整版,Kis-My-Ft2,63.77,2013-11-04
URBAN DANCE,girl next door,63.70,2013-11-04
まだ涙にならない悲しみが 完整版,KinKi Kids,63.20,2013-11-04
アイム.セクシー～Da Ya Think I'm Sexy～ 完整版,Rio,95.29,2013-11-11
I 狂 U 完整版,SuG,91.70,2013-11-11
サヨナラ☆ありがとう 完整版,龟梨和也 玉置浩二,89.55,2013-11-11
ぎゅ 完整版,ベッキー,86.21,2013-11-11
さよなら 完整版,西野加奈,85.71,2013-11-11
月の大きさ 完整版,乃木坂46,84.26,2013-11-11
熱愛発覚中,椎名林檎 Capsule,83.53,2013-11-11
Luv Sick 完整版,Kis-My-Ft2,82.58,2013-11-11
粉雪,BENI,81.78,2013-11-11
Sweet Refrain 完整版,Perfume,80.87,2013-11-11
Every Hero,kaho,76.65,2013-11-11
Tiny T-shirt,AKB48,72.96,2013-11-11
サーチライト,玉置浩二,72.54,2013-11-11
最後のドア(板野友美卒業ソング),AKB48,72.21,2013-11-11
Shine -未来へかざす火のように,平原绫香,70.66,2013-11-11
さかさま世界,中川翔子,68.93,2013-11-11
バレッタ 完整版,乃木坂46,63.73,2013-11-11
Belief～春を待つ君へ～ 完整版,flumpool 五月天,63.49,2013-11-11
賛成カワイイ! 完整版,SKE48,96.88,2013-11-18
僕らの物語,GReeeeN,91.05,2013-11-18
アイム.セクシー～Da Ya Think I'm Sexy～ 完整版,Rio,87.49,2013-11-18
I 狂 U 完整版,SuG,86.74,2013-11-18
サヨナラ☆ありがとう 完整版,龟梨和也 玉置浩二,84.01,2013-11-18
粉雪,BENI,83.06,2013-11-18
さよなら 完整版,西野加奈,81.68,2013-11-18
月の大きさ 完整版,乃木坂46,80.22,2013-11-18
"サヨナラの準備は,もうできていた",CRUDE PLAY,77.24,2013-11-18
サーチライト,玉置浩二,70.03,2013-11-18
Sweet Refrain 完整版,Perfume,68.89,2013-11-18
ぎゅ 完整版,ベッキー,67.69,2013-11-18
Belief～春を待つ君へ～ 完整版,flumpool 五月天,66.21,2013-11-18
熱愛発覚中,椎名林檎 Capsule,65.24,2013-11-18
Every Hero,kaho,64.64,2013-11-18
ここで一発,SKE48,61.13,2013-11-18
Tiny T-shirt,AKB48,59.75,2013-11-18
Countdown,Jasmine,59.35,2013-11-18
Feel the love 完整版,滨崎步,99.00,2013-11-25
楔-kusabi- 完整版,KAT-TUN,84.25,2013-11-25
Butterfly Core,VALSHE,82.33,2013-11-25
白雪姫,Flower,79.76,2013-11-25
SB,土屋安娜,79.57,2013-11-25
GIMME LUV 完整版,KAT-TUN,76.73,2013-11-25
MONSTER NIGHT,KAT-TUN,74.35,2013-11-25
I 狂 U 完整版,SuG,73.89,2013-11-25
僕らの物語,GReeeeN,71.74,2013-11-25
賛成カワイイ! 完整版,SKE48,71.54,2013-11-25
words 完整版,Aimer,69.53,2013-11-25
アイム.セクシー～Da Ya Think I'm Sexy～ 完整版,Rio,69.31,2013-11-25
サヨナラ☆ありがとう 完整版,龟梨和也 玉置浩二,67.91,2013-11-25
ブラックナイトタウン,近藤晃央,65.91,2013-11-25
月の大きさ 完整版,乃木坂46,65.64,2013-11-25
さよなら 完整版,西野加奈,65.46,2013-11-25
粉雪,BENI,62.24,2013-11-25
RUN FREE,AI 加藤ミリヤ Verbal,61.59,2013-11-25
Sweet Refrain 完整版,Perfume,56.92,2013-11-25
Belief～春を待つ君へ～ 完整版,flumpool 五月天,56.90,2013-11-25
"鈴懸の木の道で""君の微笑みを夢に見る""と言ってしまったら僕たちの関係はどう変わってしまうのか,僕なりに何日か考えた上でのやや気恥ずかしい結論のようなもの (SSTV版)",AKB48,89.44,2013-12-02
Feel the love 完整版,滨崎步,85.98,2013-12-02
Party Is Over,AKB48,83.75,2013-12-02
Butterfly Core,VALSHE,82.86,2013-12-02
BUTTERFLY,DAIGO,77.92,2013-12-02
いま逢いたくて... 完整版,DAIGO,75.87,2013-12-02
白雪姫,Flower,73.81,2013-12-02
words 完整版,Aimer,73.59,2013-12-02
楔-kusabi- 完整版,KAT-TUN,71.88,2013-12-02
賛成カワイイ! 完整版,SKE48,69.90,2013-12-02
ココロ空モヨウ 完整版,関ジャニ∞,69.38,2013-12-02
I 狂 U 完整版,SuG,67.70,2013-12-02
SB,土屋安娜,66.82,2013-12-02
僕らの物語,GReeeeN,66.57,2013-12-02
サヨナラ☆ありがとう 完整版,龟梨和也 玉置浩二,66.30,2013-12-02
アイム.セクシー～Da Ya Think I'm Sexy～ 完整版,Rio,64.93,2013-12-02
月の大きさ 完整版,乃木坂46,64.62,2013-12-02
さよなら 完整版,西野加奈,64.09,2013-12-02
RUN FREE,AI 加藤ミリヤ Verbal,62.95,2013-12-02
GIMME LUV 完整版,KAT-TUN,61.59,2013-12-02
Neonlight Lipstick,安室奈美惠,98.11,2013-12-09
Merry-go-round 完整版,滨崎步,86.73,2013-12-09
Party Is Over,AKB48,84.94,2013-12-09
Feel the love 完整版,滨崎步,79.22,2013-12-09
Escape,SKE48,69.99,2013-12-09
Butterfly Core,VALSHE,69.42,2013-12-09
棚からぼたもち 完整版,舞祭組,67.52,2013-12-09
白雪姫,Flower,67.51,2013-12-09
"鈴懸の木の道で""君の微笑みを夢に見る""と言ってしまったら僕たちの関係はどう変わってしまうのか,僕なりに何日か考えた上でのやや気恥ずかしい結論のようなもの (SSTV版)",AKB48,64.24,2013-12-09
SB,土屋安娜,60.97,2013-12-09
いま逢いたくて... 完整版,DAIGO,60.50,2013-12-09
さよなら 完整版,西野加奈,59.57,2013-12-09
サヨナラ☆ありがとう 完整版,龟梨和也 玉置浩二,59.03,2013-12-09
Belief～春を待つ君へ～ 完整版,flumpool 五月天,58.52,2013-12-09
I 狂 U 完整版,SuG,57.12,2013-12-09
賛成カワイイ! 完整版,SKE48,56.54,2013-12-09
LOVE修行,AKB48,55.81,2013-12-09
BUTTERFLY,DAIGO,55.50,2013-12-09
僕らの物語,GReeeeN,53.58,2013-12-09
表裏一体,柚子乐队,52.53,2013-12-09
恋するフォーチュンクッキー 演歌Ver.,岩佐美咲,91.43,2013-12-16
シャレオツ 完整版,SMAP,88.43,2013-12-16
Neonlight Lipstick,安室奈美惠,87.56,2013-12-16
Merry-go-round 完整版,滨崎步,83.59,2013-12-16
チェンメン天国 (パラダイス),风男塾,83.40,2013-12-16
鞆の浦慕情,岩佐美咲,81.65,2013-12-16
キエタイクライ,河西智美,79.36,2013-12-16
Party Is Over,AKB48,78.76,2013-12-16
Feel the love 完整版,滨崎步,77.45,2013-12-16
涙ひとつぶ,酒井法子,74.95,2013-12-16
LOVE before we DIE 完整版,moumoon,70.84,2013-12-16
"鈴懸の木の道で""君の微笑みを夢に見る""と言ってしまったら僕たちの関係はどう変わってしまうのか,僕なりに何日か考えた上でのやや気恥ずかしい結論のようなもの (SSTV版)",AKB48,70.62,2013-12-16
Butterfly Core,VALSHE,67.89,2013-12-16
白雪姫,Flower,65.95,2013-12-16
棚からぼたもち 完整版,舞祭組,65.06,2013-12-16
Escape,SKE48,64.48,2013-12-16
LOVE修行,AKB48,64.28,2013-12-16
さよなら 完整版,西野加奈,60.83,2013-12-16
サヨナラ☆ありがとう 完整版,龟梨和也 玉置浩二,60.26,2013-12-16
Ride With Me 完整版,Hey! Say! JUMP,99.00,2013-12-23
笑顔の君は太陽さ,早安少女组,83.14,2013-12-23
Love/Affection 完整版,加藤ミリヤ,79.34,2013-12-23
DREAM 完整版,清水翔太,77.48,2013-12-23
Neonlight Lipstick,安室奈美惠,73.02,2013-12-23
シャレオツ 完整版,SMAP,69.53,2013-12-23
Party Is Over,AKB48,65.77,2013-12-23
Merry-go-round 完整版,滨崎步,65.60,2013-12-23
キエタイクライ,河西智美,61.97,2013-12-23
さよなら 完整版,西野加奈,57.54,2013-12-23
LOVE before we DIE 完整版,moumoon,57.02,2013-12-23
Feel the love 完整版,滨崎步,56.69,2013-12-23
恋するフォーチュンクッキー 演歌Ver.,岩佐美咲,56.10,2013-12-23
Butterfly Core,VALSHE,55.19,2013-12-23
サヨナラ☆ありがとう 完整版,龟梨和也 玉置浩二,54.94,2013-12-23
涙ひとつぶ,酒井法子,54.45,2013-12-23
I 狂 U 完整版,SuG,54.04,2013-12-23
LOVE修行,AKB48,51.91,2013-12-23
白雪姫,Flower,51.46,2013-12-23
Ride With Me 完整版,Hey! Say! JUMP,98.40,2013-12-30
DREAM 完整版,清水翔太,85.28,2013-12-30
笑顔の君は太陽さ,早安少女组,83.13,2013-12-30
さよなら 完整版,西野加奈,73.95,2013-12-30
Neonlight Lipstick,安室奈美惠,73.34,2013-12-30
Party Is Over,AKB48,73.00,2013-12-30
シャレオツ 完整版,SMAP,69.43,2013-12-30
Love/Affection 完整版,加藤ミリヤ,68.45,2013-12-30
Merry-go-round 完整版,滨崎步,64.90,2013-12-30
恋するフォーチュンクッキー 演歌Ver.,岩佐美咲,63.55,2013-12-30
Feel the love 完整版,滨崎步,62.06,2013-12-30
Escape,SKE48,59.60,2013-12-30
サヨナラ☆ありがとう 完整版,龟梨和也 玉置浩二,59.14,2013-12-30
キエタイクライ,河西智美,58.29,2013-12-30
I 狂 U 完整版,SuG,57.20,2013-12-30
Butterfly Core,VALSHE,56.06,2013-12-30
白雪姫,Flower,53.04,2013-12-30
涙ひとつぶ,酒井法子,52.05,2013-12-30
Ride With Me 完整版,Hey! Say! JUMP,93.24,2014-01-06
101回目の呪い 完整版,Golden Bomber,89.34,2014-01-06
DREAM 完整版,清水翔太,82.91,2014-01-06
Run With U,Fairies,80.99,2014-01-06
Neonlight Lipstick,安室奈美惠,77.61,2014-01-06
笑顔の君は太陽さ,早安少女组,77.56,2014-01-06
あの素晴しい朝をもう一度 完整版,Golden Bomber,74.96,2014-01-06
さよなら 完整版,西野加奈,70.42,2014-01-06
Party Is Over,AKB48,67.55,2014-01-06
Merry-go-round 完整版,滨崎步,61.72,2014-01-06
白雪姫,Flower,60.54,2014-01-06
Love/Affection 完整版,加藤ミリヤ,58.77,2014-01-06
シャレオツ 完整版,SMAP,58.66,2014-01-06
Butterfly Core,VALSHE,56.11,2014-01-06
サヨナラ☆ありがとう 完整版,龟梨和也 玉置浩二,54.26,2014-01-06
Escape,SKE48,53.12,2014-01-06
Feel the love 完整版,滨崎步,52.79,2014-01-06
I 狂 U 完整版,SuG,52.64,2014-01-06
涙ひとつぶ,酒井法子,52.02,2014-01-06
little 完整版,板野友美,95.65,2014-01-13
TSUKI 完整版,安室奈美惠,91.66,2014-01-13
Ride With Me 完整版,Hey! Say! JUMP,83.19,2014-01-13
DREAM 完整版,清水翔太,71.68,2014-01-13
笑顔の君は太陽さ,早安少女组,70.32,2014-01-13
101回目の呪い 完整版,Golden Bomber,68.15,2014-01-13
冬花火,奥华子,67.79,2014-01-13
さよなら 完整版,西野加奈,66.51,2014-01-13
Neonlight Lipstick,安室奈美惠,66.31,2014-01-13
君の隣 完整版,aiko,64.11,2014-01-13
ひびき 完整版,関ジャニ∞,63.70,2014-01-13
MISSING,SuG,63.48,2014-01-13
START,Every Little Thing,62.43,2014-01-13
Run With U,Fairies,62.40,2014-01-13
青い龍 完整版,EXILE ATSUSHI,60.64,2014-01-13
Party Is Over,AKB48,58.18,2014-01-13
スノーマジックファンタジー,SEKAI NO OWARI,57.47,2014-01-13
I 狂 U 完整版,SuG,56.96,2014-01-13
あの素晴しい朝をもう一度 完整版,Golden Bomber,54.74,2014-01-13
シャレオツ 完整版,SMAP,53.87,2014-01-13
little 完整版,板野友美,96.07,2014-01-20
Runners high 完整版,SCANDAL,84.17,2014-01-20
神様,加藤ミリヤ,82.02,2014-01-20
Ride With Me 完整版,Hey! Say! JUMP,81.28,2014-01-20
Love,AAA,78.69,2014-01-20
冬花火,奥华子,77.15,2014-01-20
Partition Love 完整版,东京女子流,74.38,2014-01-20
君の代わりは居やしない 完整版,早安少女组,73.57,2014-01-20
Start Again,神谷浩史,67.71,2014-01-20
DREAM 完整版,清水翔太,65.75,2014-01-20
MISSING,SuG,64.02,2014-01-20
笑顔の君は太陽さ,早安少女组,61.41,2014-01-20
101回目の呪い 完整版,Golden Bomber,60.85,2014-01-20
青い龍 完整版,EXILE ATSUSHI,60.12,2014-01-20
Party Is Over,AKB48,59.73,2014-01-20
さよなら 完整版,西野加奈,58.74,2014-01-20
君の隣 完整版,aiko,58.21,2014-01-20
START,Every Little Thing,57.28,2014-01-20
今日に恋色,May'n,56.99,2014-01-20
I 狂 U 完整版,SuG,54.51,2014-01-20
little 完整版,板野友美,93.40,2014-01-27
Ride With Me 完整版,Hey! Say! JUMP,89.49,2014-01-27
Runners high 完整版,SCANDAL,85.72,2014-01-27
あなたの100の嫌いなところ,刚力彩芽,84.08,2014-01-27
Number One,绚香,78.38,2014-01-27
神様,加藤ミリヤ,77.55,2014-01-27
ヒカリ,Tegomass,77.45,2014-01-27
Start Again,神谷浩史,75.56,2014-01-27
笑顔の君は太陽さ,早安少女组,73.38,2014-01-27
午夜の待ち合わせ,Hello Sleepwalkers,71.92,2014-01-27
チョコレート,家入レオ,71.21,2014-01-27
Love,AAA,65.69,2014-01-27
Partition Love 完整版,东京女子流,65.25,2014-01-27
Party Is Over,AKB48,64.35,2014-01-27
DREAM 完整版,清水翔太,64.07,2014-01-27
冬花火,奥华子,62.79,2014-01-27
I 狂 U 完整版,SuG,60.84,2014-01-27
君の代わりは居やしない 完整版,早安少女组,60.82,2014-01-27
CLICK,ClariS,59.98,2014-01-27
今日に恋色,May'n,57.13,2014-01-27
AinoArika,Hey! Say! JUMP,97.93,2014-02-03
愛すればもっとハッピーライフ,Hey! Say! JUMP,96.33,2014-02-03
little 完整版,板野友美,85.95,2014-02-03
Ride With Me 完整版,Hey! Say! JUMP,84.43,2014-02-03
SHOW ME YOUR HOLLA,倖田来未,83.96,2014-02-03
NEW ORDER,宫野真守,80.21,2014-02-03
let go again 完整版,Flower m-flo,77.20,2014-02-03
Hug,シド(SID),76.61,2014-02-03
Runners high 完整版,SCANDAL,71.17,2014-02-03
キットカナウ,miwa,69.18,2014-02-03
神様,加藤ミリヤ,68.67,2014-02-03
Faith,miwa,68.28,2014-02-03
あなたの100の嫌いなところ,刚力彩芽,66.06,2014-02-03
1億3千万総ダイエット王国,Berryz工房,64.03,2014-02-03
笑顔の君は太陽さ,早安少女组,62.66,2014-02-03
Party Is Over,AKB48,62.18,2014-02-03
Start Again,神谷浩史,59.73,2014-02-03
ヒカレ,柚子乐队,59.51,2014-02-03
Number One,绚香,58.55,2014-02-03
Love,AAA,58.36,2014-02-03
前しか向かねえ 完整版,AKB48,97.71,2014-02-10
Bittersweet 完整版,岚,91.44,2014-02-10
AinoArika,Hey! Say! JUMP,83.18,2014-02-10
愛すればもっとハッピーライフ,Hey! Say! JUMP,80.61,2014-02-10
let go again 完整版,Flower m-flo,80.58,2014-02-10
little 完整版,板野友美,78.75,2014-02-10
With You / With Me,9nine,77.84,2014-02-10
Ride With Me 完整版,Hey! Say! JUMP,76.06,2014-02-10
NEW ORDER,宫野真守,73.13,2014-02-10
キットカナウ,miwa,71.36,2014-02-10
心の叫びを歌にしてみた,℃-ute,68.87,2014-02-10
春風 完整版,Rihwa,66.75,2014-02-10
Faith,miwa,64.22,2014-02-10
P.S. I LOVE U 完整版,GACKT,63.49,2014-02-10
SHOW ME YOUR HOLLA,倖田来未,63.06,2014-02-10
Runners high 完整版,SCANDAL,60.34,2014-02-10
EX:FUTURIZE 完整版,日笠阳子,59.20,2014-02-10
Party Is Over,AKB48,58.07,2014-02-10
1億3千万総ダイエット王国,Berryz工房,57.00,2014-02-10
笑顔の君は太陽さ,早安少女组,56.87,2014-02-10
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,97.59,2014-02-17
セブンスコード 完整版,前田敦子,92.09,2014-02-17
前しか向かねえ 完整版,AKB48,81.89,2014-02-17
春風 完整版,Rihwa,79.90,2014-02-17
LOL,倖田来未,74.48,2014-02-17
キング オブ 男! 完整版,関ジャニ∞,70.45,2014-02-17
Bittersweet 完整版,岚,70.07,2014-02-17
little 完整版,板野友美,69.45,2014-02-17
With You / With Me,9nine,67.82,2014-02-17
心の叫びを歌にしてみた,℃-ute,66.52,2014-02-17
AinoArika,Hey! Say! JUMP,66.41,2014-02-17
愛すればもっとハッピーライフ,Hey! Say! JUMP,63.63,2014-02-17
Ride With Me 完整版,Hey! Say! JUMP,63.47,2014-02-17
誰よりも,中岛美嘉 童子-T,63.46,2014-02-17
昨日よりもっと好き( Smiling Lions),AKB48,62.84,2014-02-17
a boy 完整版,家入レオ,61.51,2014-02-17
let go again 完整版,Flower m-flo,59.99,2014-02-17
LIFE,May J.,58.31,2014-02-17
Ginger,堂本刚,57.03,2014-02-17
魔法の夜と不思議なワルツ,佐香智久,56.88,2014-02-17
Wake Me Up,仓木麻衣,92.38,2014-02-24
昨日よりもっと好き( Smiling Lions),AKB48,90.53,2014-02-24
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,90.44,2014-02-24
"桜,みんなで食べた 完整版",HKT48,88.42,2014-02-24
FANTASTIC TUNE,小野贤章,84.99,2014-02-24
セブンスコード 完整版,前田敦子,83.65,2014-02-24
Love Take It All,℃-ute,80.88,2014-02-24
前しか向かねえ 完整版,AKB48,80.19,2014-02-24
誰か私を,コトリンゴ,76.69,2014-02-24
Make A Miracle,EXILE ATSUSHI,75.36,2014-02-24
春風 完整版,Rihwa,73.55,2014-02-24
little 完整版,板野友美,69.42,2014-02-24
Bittersweet 完整版,岚,68.10,2014-02-24
S.A.K.U.R.A.,三代目J Soul Brothers,67.43,2014-02-24
誰よりも,中岛美嘉 童子-T,65.96,2014-02-24
秘密のダイアリー (Baby Elephants),AKB48,65.10,2014-02-24
LIFE,May J.,64.72,2014-02-24
AinoArika,Hey! Say! JUMP,63.97,2014-02-24
愛すべき明日 一瞬と一生を,GReeeeN,62.91,2014-02-24
Ride With Me 完整版,Hey! Say! JUMP,62.51,2014-02-24
Guard You,雅-miyavi-,97.12,2014-03-03
RYDEEN ～Dance All Night～ 完整版,E-Girls,84.67,2014-03-03
Sakura Melody,加藤ミリヤ 清水翔太,83.63,2014-03-03
気づいたら片想い,乃木坂46,82.08,2014-03-03
Wake Me Up,仓木麻衣,81.78,2014-03-03
昨日よりもっと好き( Smiling Lions),AKB48,80.32,2014-03-03
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,79.84,2014-03-03
前しか向かねえ 完整版,AKB48,76.39,2014-03-03
サクラあっぱれーしょん,でんぱ组.inc,74.81,2014-03-03
"桜,みんなで食べた 完整版",HKT48,74.01,2014-03-03
光のシグナル 完整版,Kis-My-Ft2,72.95,2014-03-03
セブンスコード 完整版,前田敦子,72.40,2014-03-03
FANTASTIC TUNE,小野贤章,71.98,2014-03-03
アレコレしたい 完整版,Juice=Juice,71.29,2014-03-03
Bittersweet 完整版,岚,67.03,2014-03-03
little 完整版,板野友美,66.92,2014-03-03
春風 完整版,Rihwa,66.85,2014-03-03
AinoArika,Hey! Say! JUMP,63.99,2014-03-03
ray,BUMP OF CHICKEN,63.00,2014-03-03
愛すべき明日 一瞬と一生を,GReeeeN,62.98,2014-03-03
Guard You,雅-miyavi-,95.44,2014-03-10
生まれたままで,乃木坂46,89.77,2014-03-10
アレコレしたい 完整版,Juice=Juice,82.75,2014-03-10
LOVE-arigatou-,Rev.from DVL,82.19,2014-03-10
高嶺の林檎 完整版,NMB48,81.87,2014-03-10
イマジネーション,SPYAIR,80.23,2014-03-10
昨日よりもっと好き( Smiling Lions),AKB48,77.35,2014-03-10
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,77.35,2014-03-10
Wake Me Up,仓木麻衣,77.34,2014-03-10
蛍,一青窈,76.78,2014-03-10
前しか向かねえ 完整版,AKB48,76.63,2014-03-10
9lives,中川翔子,75.28,2014-03-10
未来とは?,SKE48,74.56,2014-03-10
"桜,みんなで食べた 完整版",HKT48,72.92,2014-03-10
RYDEEN ～Dance All Night～ 完整版,E-Girls,72.32,2014-03-10
"君がいない,あの日から-",Acid Black Cherry,71.82,2014-03-10
セブンスコード 完整版,前田敦子,70.18,2014-03-10
little 完整版,板野友美,66.57,2014-03-10
Bittersweet 完整版,岚,65.31,2014-03-10
グロテスク 完整版,平井坚 安室奈美惠,97.72,2014-03-17
未来とは?,SKE48,79.85,2014-03-17
Guard You,雅-miyavi-,79.51,2014-03-17
SHOW TIME 完整版,AAA,78.93,2014-03-17
孤独兄弟,乃木坂46,77.03,2014-03-17
イマジネーション,SPYAIR,67.88,2014-03-17
Galaxy Of Dreams,SKE48,67.31,2014-03-17
前しか向かねえ 完整版,AKB48,66.51,2014-03-17
猫の尻尾がピンと立ってるように...,SKE48,65.39,2014-03-17
9lives,中川翔子,63.81,2014-03-17
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,63.55,2014-03-17
昨日よりもっと好き( Smiling Lions),AKB48,59.54,2014-03-17
LOVE-arigatou-,Rev.from DVL,58.68,2014-03-17
Wake Me Up,仓木麻衣,58.01,2014-03-17
little 完整版,板野友美,57.48,2014-03-17
MERRY GO ROUND 真人版,ROOT FIVE,56.18,2014-03-17
待ち合わせたい,SKE48,56.08,2014-03-17
生まれたままで,乃木坂46,55.83,2014-03-17
RYDEEN ～Dance All Night～ 完整版,E-Girls,55.04,2014-03-17
グロテスク 完整版,平井坚 安室奈美惠,99.00,2014-03-24
ロマンスのスタート,乃木坂46,87.15,2014-03-24
時空を超え 宇宙を超え 完整版,早安少女组,85.58,2014-03-24
Guard You,雅-miyavi-,81.97,2014-03-24
孤独兄弟,乃木坂46,81.17,2014-03-24
未来とは?,SKE48,72.67,2014-03-24
前しか向かねえ 完整版,AKB48,69.29,2014-03-24
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,67.15,2014-03-24
昨日よりもっと好き( Smiling Lions),AKB48,63.30,2014-03-24
Reverb,黑梦,62.94,2014-03-24
Galaxy Of Dreams,SKE48,61.55,2014-03-24
little 完整版,板野友美,60.61,2014-03-24
9lives,中川翔子,60.45,2014-03-24
生まれたままで,乃木坂46,59.94,2014-03-24
春風 完整版,Rihwa,58.47,2014-03-24
Wake Me Up,仓木麻衣,58.10,2014-03-24
イマジネーション,SPYAIR,57.90,2014-03-24
LOVE-arigatou-,Rev.from DVL,57.80,2014-03-24
Ride With Me 完整版,Hey! Say! JUMP,57.24,2014-03-24
RYDEEN ～Dance All Night～ 完整版,E-Girls,54.89,2014-03-24
世界の風を僕らは受けて,Not yet,93.86,2014-03-31
グロテスク 完整版,平井坚 安室奈美惠,93.41,2014-03-31
時空を超え 宇宙を超え 完整版,早安少女组,82.75,2014-03-31
ロマンスのスタート,乃木坂46,80.57,2014-03-31
Password Is 0,早安少女组,79.80,2014-03-31
Guard You,雅-miyavi-,77.36,2014-03-31
HUMAN 完整版,福山雅治,72.14,2014-03-31
前しか向かねえ 完整版,AKB48,71.57,2014-03-31
カラフル,Rihwa,71.55,2014-03-31
炎と森のカーニバル,SEKAI NO OWARI,71.25,2014-03-31
未来とは?,SKE48,70.56,2014-03-31
FLAME,DISH//,70.49,2014-03-31
孤独兄弟,乃木坂46,70.42,2014-03-31
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,68.69,2014-03-31
ひこうき雲 完整版,GILLE,68.38,2014-03-31
昨日よりもっと好き( Smiling Lions),AKB48,63.29,2014-03-31
春風 完整版,Rihwa,60.16,2014-03-31
little 完整版,板野友美,59.81,2014-03-31
イマジネーション,SPYAIR,55.09,2014-03-31
9lives,中川翔子,55.02,2014-03-31
ファミリーパーティー,きゃりーぱみゅぱみゅ,97.50,2014-04-07
世界の風を僕らは受けて,Not yet,93.01,2014-04-07
グロテスク 完整版,平井坚 安室奈美惠,91.08,2014-04-07
High Five 完整版,中山优马,86.90,2014-04-07
アパッショナート,水树奈奈,84.14,2014-04-07
ラブサーチライト 完整版,柴崎幸,79.52,2014-04-07
前しか向かねえ 完整版,AKB48,74.83,2014-04-07
時空を超え 宇宙を超え 完整版,早安少女组,74.80,2014-04-07
Guard You,雅-miyavi-,74.03,2014-04-07
Password Is 0,早安少女组,72.20,2014-04-07
ロマンスのスタート,乃木坂46,71.80,2014-04-07
孤独兄弟,乃木坂46,70.90,2014-04-07
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,70.45,2014-04-07
